統編,公司名稱,公司地址,ADDR_X,ADDR_Y
83090920,潮玩聚有限公司,114臺北市內湖區瑞光路583巷22號5樓,307311,2774817
83095283,思銳有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83095468,中宇電業股份有限公司,114臺北市內湖區瑞光路362號8樓,307737,2774460
83095755,仲昱電業股份有限公司,114臺北市內湖區瑞光路362號8樓,307737,2774460
83106606,錦碩股份有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83106845,久意有限公司,114臺北市內湖區內湖路1段360巷8號8樓,307532,2774842
83117884,智藏投資有限公司,114臺北市內湖區瑞湖街103號7樓之1,308133,2773950
83117913,赫渤有限公司,114臺北市內湖區內湖路1段252號12樓,307180,2774975
83118096,樂加莉有限公司,114臺北市內湖區瑞光路358巷38弄1號6樓,307708,2774338
83118429,荃聯技術顧問有限公司,114臺北市內湖區民權東路6段23號7樓之2,308792,2773500
83119264,捷邁智醫科技股份有限公司,114臺北市內湖區內湖路1段66號4樓,306721,2775163
83119428,彩晶投資股份有限公司,114臺北市內湖區堤頂大道2段251號9樓,307145,2774572
83119665,紅灣跳動股份有限公司,114臺北市內湖區瑞光路588號4樓,307102,2774785
83119790,達昌創業投資股份有限公司,114臺北市內湖區洲子街105號8樓,307457,2774855
83123035,氣機科技有限公司,114臺北市內湖區瑞湖街103號7樓之1,308133,2773950
83123056,九愛播數位股份有限公司,114臺北市內湖區瑞光路34號5樓,308754,2773648
83124962,在家吃飯有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83138092,木配遞綠循環股份有限公司,114臺北市內湖區基湖路1號4樓之1,307051,2774944
83138425,狼的孩子顧問有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83138500,艾斯特拉股份有限公司,114臺北市內湖區洲子街80號7樓,307670,2774690
83138522,耘鼎科技股份有限公司,114臺北市內湖區內湖路1段252號12樓,307180,2774975
83142053,理元管理顧問股份有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83142096,創為投資有限公司,114臺北市內湖區陽光街381號7樓,308156,2773961
83142125,傑恩國際投資有限公司,114臺北市內湖區陽光街381號7樓,308156,2773961
83143671,捷大智醫科技股份有限公司,114臺北市內湖區內湖路1段68號6樓,306734,2775157
83143721,凱亦數位行銷有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83143779,順鴻科技有限公司,114臺北市內湖區內湖路1段252號10樓,307180,2774975
83144502,四季永願國際股份有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308065,2773752
83144566,佑翔科技顧問有限公司,114臺北市內湖區基湖路10巷1號4樓,306938,2774980
83149324,優旺國際有限公司,114臺北市內湖區民權東路6段11巷39之1號,308230,2773414
83149648,恆昕文創股份有限公司,114臺北市內湖區港墘路221巷33號8樓,307973,2774082
83154775,基拾智能科技股份有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83154959,正順生技有限公司,114臺北市內湖區瑞光路443號6樓,307596,2774636
83155697,喬逸達開發股份有限公司,114臺北市內湖區瑞光路607號4樓,307180,2774779
83155991,無盡藏藝術空間股份有限公司,114臺北市內湖區內湖路1段120巷13號2樓,306763,2775027
83156464,漢康生技股份有限公司,114臺北市內湖區民權東路6段15巷42號5樓,308272,2773494
83156767,洲子科技有限公司,114臺北市內湖區洲子街100號10樓,307564,2774764
83157246,慧通智聯股份有限公司,114臺北市內湖區瑞光路258巷51號8樓,307971,2774184
83166049,潮娛樂文創科技股份有限公司,114臺北市內湖區陽光街349號5樓,308269,2773995
83166224,義諾貿易股份有限公司,114臺北市內湖區陽光街321巷12號2樓,308365,2773959
83166651,台灣環風控股股份有限公司,114臺北市內湖區基湖路1號4樓之1,307051,2774944
83167119,亙型綠藝有限公司,114臺北市內湖區堤頂大道2段281號,307075,2774593
83170276,躍杰股份有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83170819,台灣英飛凌科技記憶體系統有限公司,114臺北市內湖區瑞光路399號6樓,307766,2774502
83171535,嵐山有限公司,114臺北市內湖區陽光街345巷12號4樓,308303,2773912
83171649,朋宸投資有限公司,114臺北市內湖區瑞光路66巷33號4樓,308649,2773632
83171887,安誠水飲有限公司,114臺北市內湖區瑞光路517號,307409,2774675
83177165,橙澄有限公司,114臺北市內湖區瑞光路188巷52號4樓,308180,2774046
83177622,金准智醫聯科技有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83177756,邀月兒影視有限公司,114臺北市內湖區堤頂大道2段407巷20弄39號5樓,306771,2774956
83177849,懋宇能源有限公司,114臺北市內湖區瑞光路258巷2號6樓之2,308052,2774220
83179121,晨顥生物科技有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83181885,希高科技股份有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83182152,惟信管理顧問股份有限公司,114臺北市內湖區堤頂大道2段501號9樓,306659,2775091
83182738,嘴角上揚數位整合行銷有限公司,114臺北市內湖區瑞光路358巷38弄1號2樓,307708,2774338
83189970,星曄綠能股份有限公司,114臺北市內湖區瑞光路480號12樓,307413,2774628
83190358,以安禮品股份有限公司,114臺北市內湖區瑞光路358巷38弄36號3樓之3,307796,2774312
83190723,壹嘉科技有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83190982,納醫生命科技有限公司,114臺北市內湖區瑞光路583巷24號2樓,307315,2774823
83191526,汎德寰宇有限公司,114臺北市內湖區陽光街351號3樓,308252,2773991
83191589,日泰科技股份有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83194559,易點網路科技有限公司,114臺北市內湖區堤頂大道2段473號,306722,2774948
83195277,華勝網路科技有限公司,114臺北市內湖區內湖路1段120巷15弄8號5樓,306805,2774955
83195380,日曜能源股份有限公司,114臺北市內湖區堤頂大道2段295號9樓,307021,2774612
83195564,子海石股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307408,2774751
83195662,紐諾帝股份有限公司,114臺北市內湖區洲子街50號,307808,2774642
83196347,安翔國際有限公司,114臺北市內湖區瑞光路268號12樓,308056,2774295
83196971,歐希納有限公司,114臺北市內湖區陽光街321巷60號2樓,308220,2773844
83197063,鶴璽實業有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83199631,風純實業股份有限公司,114臺北市內湖區港墘路221巷41號6樓之1,308013,2774021
83199647,可以的股份有限公司,114臺北市內湖區民權東路6段16之3號4樓,308275,2773237
83199941,恆曌股份有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83200433,元吉控股股份有限公司,114臺北市內湖區基湖路3巷47號9樓,307213,2774843
83205330,四方四隅文娛國際股份有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83205367,星彥股份有限公司,114臺北市內湖區陽光街321巷12號5樓,308365,2773959
83205401,宸亨國際物流有限公司,114臺北市內湖區瑞光路188巷51號6樓,308125,2774079
83205492,君海投資有限公司,114臺北市內湖區瑞光路358巷30弄3號7樓,307765,2774381
83205520,康特控制設備有限公司,114臺北市內湖區陽光街345巷12號4樓,308303,2773912
83206099,德澤生物科技有限公司,114臺北市內湖區堤頂大道2段15號5樓之1,307699,2774272
83206231,能識科技有限公司,114臺北市內湖區瑞光路423號4樓,307628,2774608
83209645,長耀國際興業有限公司,114臺北市內湖區基湖路10巷46號3樓,306859,2774987
83211641,千雿投資股份有限公司,114臺北市內湖區內湖路1段68號10樓,306734,2775157
83211847,宅賓室內裝修有限公司,114臺北市內湖區瑞光路76巷37號6樓之1,308592,2773718
83212493,優科技股份有限公司,114臺北市內湖區堤頂大道2段183號8樓,307467,2774482
83212753,智有生物科技顧問股份有限公司,114臺北市內湖區內湖路1段66號4樓,306721,2775163
83212846,重維義肢輔具股份有限公司,114臺北市內湖區民權東路6段23號4樓之1,308792,2773500
83212867,安鑰科技股份有限公司,114臺北市內湖區洲子街151號9樓,307341,2774894
83212923,展錡投資有限公司,114臺北市內湖區瑞光路358巷30弄2之1號6樓,307732,2774373
83213583,東晴國際汽車有限公司,114臺北市內湖區堤頂大道2段285號1樓,307049,2774599
83223007,嘉億國際事業有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之4,307408,2774751
83223652,我們道德有限公司,114臺北市內湖區民權東路6段23之1號,308796,2773504
83223999,承恩投資股份有限公司,114臺北市內湖區瑞光路258巷50號6樓之1,307996,2774170
83224553,玖林國際貿易有限公司,114臺北市內湖區瑞光路6之2號6樓,308846,2773578
83224836,司碼瀷互動包材股份有限公司,114臺北市內湖區港墘路183號11樓,308001,2774318
83225321,十五郎餐飲股份有限公司,114臺北市內湖區內湖路1段66號10樓,306721,2775163
83233758,川衣見有限公司,114臺北市內湖區瑞光路192號10樓之3,308222,2774179
83233997,有意思網頁設計有限公司,114臺北市內湖區內湖路1段120巷21號8樓,306726,2774992
83234222,數位轉型科技有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83234460,思必瑞特生技股份有限公司,114臺北市內湖區瑞光路298號6樓,307966,2774362
83234617,樂達網路數位股份有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83234757,鬼斧神工有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83235088,全智通機器人股份有限公司,114臺北市內湖區瑞光路168號9樓之1,308375,2774089
83235186,思伯托國際健康有限公司,114臺北市內湖區民權東路6段11巷41號4樓,308219,2773404
83235432,騰暘投資股份有限公司,114臺北市內湖區堤頂大道2段183號10樓,307467,2774482
83235926,飛騰國際資訊有限公司,114臺北市內湖區基湖路35巷51號2樓,307168,2774684
83238304,天啟智能股份有限公司,114臺北市內湖區瑞光路26巷36弄6號4樓,308691,2773573
83238450,沛思坦網路股份有限公司,114臺北市內湖區堤頂大道2段181號2樓,307498,2774468
83238590,瑞士星資訊美妝企業有限公司,114臺北市內湖區堤頂大道2段285之1號2樓,307042,2774602
83239009,雲動創新有限公司,114臺北市內湖區瑞光路607號4樓,307180,2774779
83239205,安加智能科技股份有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83243475,大橘控股股份有限公司,114臺北市內湖區內湖路1段68號10樓,306734,2775157
83244208,臺灣愛爾集新能源股份有限公司,114臺北市內湖區瑞湖街58號5樓,308055,2774123
83244853,專茁股份有限公司,114臺北市內湖區港墘路221巷41號6樓之1,308013,2774021
83250524,璨禾有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83260163,台美新綠電股份有限公司,114臺北市內湖區陽光街321巷26號7樓之6,308372,2773918
83260425,大日頭股份有限公司,114臺北市內湖區瑞光路583巷23號4樓,307282,2774829
83260585,易瑪科技股份有限公司,114臺北市內湖區港墘路221巷35號5樓,307978,2774075
83267617,諾思特有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83280702,思源顧問股份有限公司,114臺北市內湖區瑞光路188巷54號7樓,308155,2774040
83280908,決心科技股份有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83280983,明允投資股份有限公司,114臺北市內湖區洲子街79號2樓,307648,2774778
83281147,尚酩國際有限公司,114臺北市內湖區瑞光路583巷21號5樓之5,307280,2774824
83281189,醫達國際有限公司,114臺北市內湖區洲子街101號6樓、103號6樓,307488,2774844
83281511,塔格有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83282146,倪亞投資有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83282413,智果移動有限公司,114臺北市內湖區內湖路1段316號8樓之1,307441,2774942
83282568,子晴創業投資股份有限公司,114臺北市內湖區洲子街79號2樓,307648,2774778
83285256,典仕科技股份有限公司,114臺北市內湖區瑞湖街103號2樓之4,308133,2773950
83306371,元林投資股份有限公司,114臺北市內湖區瑞光路618號5樓,307038,2774816
83365547,經釆科技股份有限公司,114臺北市內湖區陽光街321巷56號3樓之7,308299,2773836
83381906,大大國際有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83383833,慧順達科技有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83383931,豪爾得電子股份有限公司,114臺北市內湖區陽光街321巷26號5樓之17,308372,2773918
83399434,特斯拉投資有限公司,114臺北市內湖區洲子街58號10樓,307785,2774672
83399650,大葉螺旋樁有限公司,114臺北市內湖區瑞光路583巷23號4樓,307282,2774829
83400283,璞塔藝匠有限公司,114臺北市內湖區內湖路1段66號10樓,306721,2775163
83400452,雲上科技有限公司,114臺北市內湖區堤頂大道2段293號,307030,2774610
83401662,業興興業股份有限公司,114臺北市內湖區瑞光路258巷50號6樓之1,307996,2774170
83401804,喬暉金屬有限公司,114臺北市內湖區瑞光路300號6樓,307955,2774367
83409453,正祥崚餐飲有限公司,114臺北市內湖區瑞光路282號1樓,308039,2774314
83409947,布萊不可有限公司,114臺北市內湖區瑞光路317號1樓,307872,2774449
83410542,精奇投資股份有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83411612,尚贏科技有限公司,114臺北市內湖區瑞光路423號6樓,307628,2774608
83411628,紐奧谷科技股份有限公司,114臺北市內湖區瑞光路423號6樓,307628,2774608
83411633,源速科技有限公司,114臺北市內湖區瑞光路423號6樓,307628,2774608
83411649,聯禦科技有限公司,114臺北市內湖區瑞光路423號6樓,307628,2774608
83416692,東晶能源科技有限公司,114臺北市內湖區瑞光路362號8樓,307737,2774460
83436825,聯屏系統運維有限公司,114臺北市內湖區瑞光路548巷15號6樓,307203,2774671
83439219,奎克內湖餐飲有限公司,114臺北市內湖區瑞光路583巷29號1樓,307291,2774846
83440172,恩左科技有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83449103,旭瑞文化傳媒股份有限公司,114臺北市內湖區瑞光路70號6樓,308690,2773765
83449841,致達數位科技有限公司,114臺北市內湖區瑞光路513巷30號3樓,307485,2774750
83450038,拓荒者西班牙語學習雜誌股份有限公司,114臺北市內湖區洲子街114號2樓,307449,2774816
83450797,凱旋小客車租賃有限公司,114臺北市內湖區民權東路6段11巷41-1號2樓,308219,2773404
83451233,赫希亞管理顧問有限公司,114臺北市內湖區陽光街345巷12號4樓,308303,2773912
83451959,富達豐投資股份有限公司,114臺北市內湖區瑞光路66巷46號3樓,308574,2773636
83457068,雲鉅數碼有限公司,114臺北市內湖區堤頂大道2段415號8樓,306780,2774838
83457145,對話國際有限公司,114臺北市內湖區堤頂大道2段413號8樓,306786,2774830
83457665,頂益國際展覽有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83458067,飛成國際有限公司,114臺北市內湖區舊宗路2段121巷22號4樓,308057,2773544
83458480,泰育有限公司,114臺北市內湖區瑞光路76巷107號1樓,308377,2773439
83458952,尚騰投資股份有限公司,114臺北市內湖區瑞光路358巷30弄10號5樓,307775,2774337
83459299,駿隆科技平台股份有限公司,114臺北市內湖區瑞光路168號7樓之2,308375,2774089
83460182,匯智財經有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83460768,阿爾瑞股份有限公司,114臺北市內湖區瑞光路212號3樓,308134,2774236
83465243,天虎科技有限公司,114臺北市內湖區內湖路1段360巷8號8樓,307532,2774842
83468760,帝濶智慧科技股份有限公司,114臺北市內湖區基湖路35巷22號10樓,307163,2774659
83474854,妍延投資有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83475333,富昇物流股份有限公司,114臺北市內湖區洲子街96號8樓,307596,2774744
83475474,靈悅有限公司,114臺北市內湖區陽光街321巷12號4樓,308365,2773959
83475853,槊益科技有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83476065,格物智聯股份有限公司,114臺北市內湖區陽光街345巷12號4樓,308303,2773912
83476142,穎選創投有限公司,114臺北市內湖區洲子街150號3樓,307272,2774893
83476804,新商豪華有限公司,114臺北市內湖區瑞光路513巷22弄5號6樓之4,307408,2774751
83476966,億勁達股份有限公司,114臺北市內湖區瑞光路358巷38弄1號1樓,307708,2774338
83479078,宇泰精化股份有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83479204,易立國際股份有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83479725,台灣普羅生醫股份有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83484430,皖禾科技有限公司,114臺北市內湖區港墘路208號2樓,307917,2774273
83484570,泰安管理顧問股份有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308065,2773752
83484712,崧廷股份有限公司,114臺北市內湖區內湖路1段360巷17號3樓,307570,2774855
83484810,紫東堂科技股份有限公司,114臺北市內湖區瑞光路513巷28號8樓,307479,2774738
83484993,台灣富友聯合食品有限公司,114臺北市內湖區瑞光路583巷22號7樓,307311,2774817
83485389,智杰科技股份有限公司,114臺北市內湖區瑞光路2號3樓之2,308880,2773572
83485775,一八三企業有限公司,114臺北市內湖區內湖路1段92號2樓,306790,2775127
83486388,理衛國際有限公司,114臺北市內湖區洲子街183號2樓,307221,2774926
83487865,昌旭能源股份有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83488132,泓輪國際有限公司,114臺北市內湖區瑞光路76巷35號,308601,2773725
83491381,擎睿投資股份有限公司,114臺北市內湖區洲子街77號10樓,307674,2774787
83491538,領科移動網絡有限公司,114臺北市內湖區洲子街181號3樓,307245,2774923
83491571,龍琳股份有限公司,114臺北市內湖區瑞湖街178巷23號4樓,308058,2773754
83496196,萌發展有限公司,114臺北市內湖區陽光街321巷12號4樓,308365,2773959
83496371,一與設計室內裝修工程有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83496436,十十企業有限公司,114臺北市內湖區洲子街151號8樓,307341,2774894
83496576,勇敢數位有限公司,114臺北市內湖區瑞湖街88號8樓,308111,2773912
83500924,要角有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83501424,三拍子投資有限公司,114臺北市內湖區瑞光路513巷26號7樓,307474,2774728
83501450,鑫盛事業有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83501888,盛藍科技有限公司,114臺北市內湖區基湖路10巷1號5樓,306938,2774980
83501992,烜宇科技股份有限公司,114臺北市內湖區民權東路6段16之3號4樓,308275,2773237
83502090,歐亞國際開發有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83502232,希記艾必亞太電腦影像設計有限公司,114臺北市內湖區瑞光路607號4樓,307180,2774779
83502346,四三文化有限公司,114臺北市內湖區內湖路1段388號5樓之1,307746,2774850
83505441,藝壇品牌行銷有限公司,114臺北市內湖區瑞湖街103號5樓之1,308133,2773950
83505884,承寶生技股份有限公司,114臺北市內湖區瑞光路581之1號,307282,2774738
83505955,心盛管理顧問股份有限公司,114臺北市內湖區內湖路1段66號4樓,306721,2775163
83506173,普羅夥伴有限公司,114臺北市內湖區瑞光路607號4樓,307180,2774779
83506321,旭泰企業有限公司,114臺北市內湖區瑞湖街178巷21號4樓,308065,2773752
83506639,儀凱投資有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83506666,一品順股份有限公司,114臺北市內湖區堤頂大道2段475號1樓,306718,2774958
83507567,詠祥投資有限公司,114臺北市內湖區港墘路183號9樓,308001,2774318
83507594,品睿投資有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83511274,超聯汽車國際有限公司,114臺北市內湖區瑞光路76巷33號,308610,2773732
83512436,遠傳財產保險代理人股份有限公司,114臺北市內湖區瑞光路468號2樓,307494,2774576
83512843,睿峰國際顧問有限公司,114臺北市內湖區瑞光路413號13樓,307648,2774593
83514309,優比思科技股份有限公司,114臺北市內湖區瑞光路513巷22弄5號8樓之1,307408,2774751
83516539,鉅汲股份有限公司,114臺北市內湖區內湖路1段360巷15號2樓之2,307574,2774863
83517002,一頁科技有限公司,114臺北市內湖區洲子街150號2樓,307272,2774893
83522096,麥霸商行有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83522526,優睿數位行銷有限公司,114臺北市內湖區民權東路6段11巷41號5樓,308219,2773404
83522547,莉莉朵思有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83523031,永諦科技有限公司,114臺北市內湖區瑞光路478巷18弄22號4樓,307328,2774589
83523258,碩洤創富程式科技有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83523285,澄十設計有限公司,114臺北市內湖區陽光街321巷26號4樓之12,308372,2773918
83523314,墨圖文策有限公司,114臺北市內湖區洲子街12號2樓,308009,2774565
83523383,東特國際有限公司,114臺北市內湖區內湖路1段360巷8號8樓,307532,2774842
83523497,寶源開發股份有限公司,114臺北市內湖區瑞光路26巷36弄8號3樓,308669,2773586
83523503,品沐生研股份有限公司,114臺北市內湖區瑞光路408號10樓之5,307552,2774550
83523644,珍誠國際貿易股份有限公司,114臺北市內湖區民權東路6段23之1號,308796,2773504
83527640,天任能源股份有限公司,114臺北市內湖區瑞光路362號8樓,307737,2774460
83535769,台灣蜜雅國際有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83535830,芳草地開發股份有限公司,114臺北市內湖區瑞光路30號7樓,308790,2773672
83535846,賦能者有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83535944,獨角獸網路行銷有限公司,114臺北市內湖區內湖路1段360巷8號8樓,307532,2774842
83536227,邁爾思國際服務有限公司,114臺北市內湖區洲子街79之1號11樓,307656,2774793
83536269,益康生醫股份有限公司,114臺北市內湖區堤頂大道2段15號5樓之1,307699,2774272
83540496,意皓投資有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83540658,三象國際股份有限公司,114臺北市內湖區洲子街83號,307578,2774800
83540670,博塏股份有限公司,114臺北市內湖區瑞光路70號6樓,308690,2773765
83540741,詠沛投資有限公司,114臺北市內湖區港墘路183號9樓,308001,2774318
83540799,采富投資有限公司,114臺北市內湖區港墘路183號9樓,308001,2774318
83541137,恩碩投資有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83541241,永尚建設股份有限公司,114臺北市內湖區基湖路1號4樓,307051,2774944
83546225,湶翼股份有限公司,114臺北市內湖區瑞光路583巷26號7樓之1,307318,2774830
83549911,影響原創影視股份有限公司,114臺北市內湖區瑞光路478巷20號7樓,307393,2774560
83550058,鈦度科技有限公司,114臺北市內湖區洲子街183號3樓,307221,2774926
83550867,優昇商用不動產有限公司,114臺北市內湖區瑞光路188巷52號7樓,308180,2774046
83551211,東宇國際有限公司,114臺北市內湖區舊宗路2段181巷6號2樓,307996,2773836
83551253,品學網信息科技股份有限公司,114臺北市內湖區內湖路1段516號6樓,307899,2774799
83555743,共創教練文化股份有限公司,114臺北市內湖區瑞湖街101號2樓,308124,2774002
83561631,伊貝絲有限公司,114臺北市內湖區內湖路1段252號12樓,307180,2774975
83561647,卓越協成顧問有限公司,114臺北市內湖區內湖路1段250號12樓,307169,2774976
83561750,聖勝科技有限公司,114臺北市內湖區瑞光路408號3樓之2,307552,2774550
83561837,天豪網路科技有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83563624,富利有限公司,114臺北市內湖區港墘路221巷21號6樓,307927,2774145
83566657,凱勤能源股份有限公司,114臺北市內湖區陽光街300號7樓之2,307980,2773973
83566729,諾康生醫科技股份有限公司,114臺北市內湖區堤頂大道2段179號9樓,307512,2774463
83567184,永希顧問有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83567473,樺海生物科技股份有限公司,114臺北市內湖區內湖路1段66號4樓,306721,2775163
83567797,一加三口有限公司,114臺北市內湖區內湖路1段120巷15弄8號2樓,306805,2774955
83567972,御品川室內裝修股份有限公司,114臺北市內湖區陽光街321巷10號4樓,308361,2773972
83568450,易旂科技事業有限公司,114臺北市內湖區陽光街345巷14號4樓,308304,2773905
83587718,創健雲生醫股份有限公司,114臺北市內湖區內湖路1段512號5樓,307887,2774804
83587858,聯盛網通股份有限公司,114臺北市內湖區內湖路1段516號3樓,307899,2774799
83587999,台灣安美微電子有限公司,114臺北市內湖區民權東路6段11巷39號2樓,308230,2773404
83588343,金柏有限公司,114臺北市內湖區陽光街321巷12號4樓,308365,2773959
83588651,宇瀚開發建設股份有限公司,114臺北市內湖區內湖路1段306號7樓,307415,2774952
83588836,紅石資訊有限公司,114臺北市內湖區洲子街73號10樓,307678,2774744
83589075,尚吾資產管理顧問股份有限公司,114臺北市內湖區基湖路10巷46號3樓,306859,2774987
83589103,卡布可網路科技股份有限公司,114臺北市內湖區內湖路1段392號12樓之1,307791,2774833
83589119,昂非特有限公司,114臺北市內湖區內湖路1段308號5樓之2,307400,2774918
83589238,斯翠明科技有限公司,114臺北市內湖區基湖路35巷16號1樓,307118,2774677
83592310,宏尚汽車股份有限公司,114臺北市內湖區陽光街266號,308169,2773995
83597510,鈞盛貿易有限公司,114臺北市內湖區瑞光路433號8樓之1,307619,2774568
83597716,家恆有限公司,114臺北市內湖區陽光街321巷12號4樓,308365,2773959
83597770,博暢文化創意股份有限公司,114臺北市內湖區瑞光路408號8樓,307552,2774550
83602561,維斑有限公司,114臺北市內湖區舊宗路2段115號,308011,2773567
83602865,啟諾科技有限公司,114臺北市內湖區基湖路1號3樓,307051,2774944
83603371,玖弎凌有限公司,114臺北市內湖區陽光街321巷26號6樓之17,308372,2773918
83604548,紳錩榮國際有限公司,114臺北市內湖區民權東路6段14號4樓之1,308143,2773197
83605413,天鉅國際有限公司,114臺北市內湖區瑞光路188巷52號4樓,308180,2774046
83611338,安岩投資股份有限公司,114臺北市內湖區洲子街102號4樓之1,307555,2774768
83611436,沛思沃投資股份有限公司,114臺北市內湖區洲子街58號1樓,307785,2774672
83612717,新鑽食股份有限公司,114臺北市內湖區港墘路187號10樓,307991,2774304
83623741,鷰羏生物科技股份有限公司,114臺北市內湖區瑞光路30號5樓,308790,2773672
83625121,台灣車輛充電有限公司,114臺北市內湖區瑞光路358巷38弄1號6樓,307708,2774338
83626509,神行物流有限公司,114臺北市內湖區舊宗路2段121巷30號1樓,308098,2773536
83627465,仲和建築經理股份有限公司,114臺北市內湖區瑞光路360號3樓、3樓之1,307742,2774456
83637386,婕亞科技有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83637554,思聯科網際有限公司,114臺北市內湖區瑞光路478巷22號8樓,307390,2774552
83637843,渡邊食品股份有限公司,114臺北市內湖區瑞光路76巷68號1樓,308388,2773513
83638907,仲安生醫科技股份有限公司,114臺北市內湖區瑞光路362號,307737,2774460
83639379,艾克斯軟體開發有限公司,114臺北市內湖區瑞光路582號2樓之1,307133,2774770
83639482,傑毅科技有限公司,114臺北市內湖區瑞湖街178巷23號2樓,308058,2773754
83669801,唐余企業股份有限公司,114臺北市內湖區洲子街80號2樓之1,307670,2774690
83682874,派恩杰半導體有限公司,114臺北市內湖區內湖路1段68號10樓,306734,2775157
83682945,宬煇科技有限公司,114臺北市內湖區內湖路1段66號3樓,306721,2775163
83683825,昶譽實業有限公司,114臺北市內湖區陽光街345巷14號6樓,308304,2773905
83683830,億得生物科技有限公司,114臺北市內湖區堤頂大道2段15號7樓,307699,2774272
83683846,曜泰國際股份有限公司,114臺北市內湖區瑞光路188巷48號7樓,308178,2774066
83684373,承創有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83692036,葳樺系統股份有限公司,114臺北市內湖區瑞光路8號6樓之1,308854,2773600
83695884,寶匯客服科技有限公司,114臺北市內湖區瑞光路268號2樓,308056,2774295
83696271,吉翔國際企業股份有限公司,114臺北市內湖區瑞光路266號12樓,308067,2774287
83698849,樺昀國際有限公司,114臺北市內湖區洲子街79之1號11樓,307656,2774793
83698904,匯居室內裝修設計工程有限公司,114臺北市內湖區瑞光路168號9樓,308375,2774089
83698995,采鵬實業有限公司,114臺北市內湖區瑞光路76巷65號2樓,308523,2773660
83700009,金匠新媒體科技有限公司,114臺北市內湖區瑞光路358巷30弄15號3樓,307815,2774343
83700021,美妙股份有限公司,114臺北市內湖區瑞光路358巷38弄1號2樓,307708,2774338
83700269,樂易投資顧問股份有限公司,114臺北市內湖區陽光街345巷12號2樓,308303,2773912
